"01656,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.353, nr. 2438"",Kanon met monogram van keizerin Maria-Theresia,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.229, section VIII, nr. 214-215"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
,,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,,,,,,,,,;;;;;;;;;;;;;;
"03217,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.195, nr. 226"",Mesheft,,,,,,,";;;;;;;;;;;;;;
"09500,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.204-205, nr.340"",Insculpatieplaat Gentse tingieters,,,""register aankopen  1833- -1920, f° 8r."",Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.87, nr.1428"",,,,,,,,";;;;;;;;;;;;;;
"03237,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.195, nr. 228"",Mesheft,,,,,,,";;;;;;;;;;;;;;
"I.01011,http://stamgent.be/collectie/work/id/I_01011,""Moeurs et Usages des corporations de métiers de la Belgique et du Nord de la France, pour faire suite aux Recherches Historiques."",http://openlibrary.org/works/OL9416179W,""p.108, + pl.13"",Insigne van de knaap van het Gentse brouwersambacht,,,,De Vigne, P.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
",,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""pp.256-257, p.p, nr.34"",,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.138-139, nr.24"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.60-61, nr.1023"",,,,,,,,";;;;;;;;;;;;;;
"01657,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.353, nr.2438"",Kanon met monogram van keizerin Maria-Theresia,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p. 229 section VIII, nr. 214-215"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
,,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,,,,,,,,,;;;;;;;;;;;;;;
"03691,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.186, nr. 1768, pl.IX"",Blaker,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.193, nr.190   of p.182, nr.48"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.82, nr.1344"",,,,,3696/,,,";;;;;;;;;;;;;;
",,huisvesting in Rubens' tijd,,""p.50, nr.142"",,,,,,,,";;;;;;;;;;;;;;
"01036,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.166, section VI, nr. 69"",Collecteschaal,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.84, nr.1379"",,,,,,,,";;;;;;;;;;;;;;
"02112.0-2,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.228, nr.2160"",Kast van de nering der Wijnmeters,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.230, nr.1 (section IX)"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.50, nr.922"",,,,,De Buck, Ronald,,";;;;;;;;;;;;;;
",,wijn in Gent tot Gent in wording = De Gentse wijnhandel tussen 1303-1795 en de wordingsgeschiedenis van Gent,,""p.132-13(, afb.p. 133"",,,,,,,,";;;;;;;;;;;;;;
"00890,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p. 167, nr. 75"",Wapenschild van het ambacht van de Gentse molenaars,en-GB,1,""Aankoopregister,"",Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p. 40, nr. 844"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
,,Panonceaux brodés de la corporation des Meuniers,,s.p.,,,,,Koldeweij, J.,,;;;;;;;;;;;;;;
,,Geloof & geluk.,,p. 208,,,,,,,,;;;;;;;;;;;;;;
"03195,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.359, nr. 2531"",Mes,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.195-196, nr.233"",,,,,,,,";;;;;;;;;;;;;;
"03240,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""195, nr.231"",Mesheft,,,,,,,";;;;;;;;;;;;;;
"00889,,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p. 167, nr.75"",Wapenschild van het ambacht van de Gentse molenaars,en-GB,1,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p. 40, nr. 845"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
,,Panonceaux brodés de la corporation des Meuniers,,,,,,,,,,;;;;;;;;;;;;;;
"00894,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.234, nr.2185? of 2186"",Wapenschild van het ambacht van de Gentse Oud Schoenmakers,en-GB,1,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.166, nr.71"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.40, nr.833"",,,,,De Vreese, Willem,,";;;;;;;;;;;;;;
,,Leekebijdragen tot de Geschiedenis van Vlaanderen inzonderdheid van Gent. : Koninklijke vlaamse Academie voor Taal en Letterkunde,,p.55; 69-72,,,,,,,,;;;;;;;;;;;;;
"01015,,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.60, nr.1021"",Sint-Michiel verslaat de draak,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Catalogue des Objets d' Art et Antiquités composant la magnifique collection de feu Monsieur L. Minard architecte à Gand.,,""p.137, nr.9 ( section V)"",,,,,,,,";;;;;;;;;;;;;;
"00755,http://stamgent.be/collectie/work/id/00755,""Moeurs et Usages des corporations de métiers de la Belgique et du Nord de la France, pour faire suite aux Recherches Historiques."",http://openlibrary.org/works/OL9416179W,15,Wapenschild van het ambacht van de Gentse korenmeters,,,""Catalogue de l' Exposition d'Art héraldique et des Armoiries des Chevaliers de la Toison d'Or au profit de l'Oeuvre de l'Hospitalité de Nuit à Gand, Gand, 1889, pag.138, nr. 265"",De Vigne, P.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
",,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,263,,,,""Lacquet, E., korenmeters... in Inventaire Archéologique de Gand, XXIII, Gent, 1901, nr. 222"",Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""sectie VI, nr. 27"",,,,""Ruckebusch Ina, Spreekwoorden en gezegden uit de bakkerswereld, in. Patakon, 4de jrg., 2013, nr.1, pag.10, afb."",Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p. 41,  nr.852"",,,,,De Schryver, A.,,";;;;;;;;;;;;;;
",,Catalogus van de schilderijen. : Stad Gent - Oudheidkundig Museum - Abdij van de Bijloke.,,""p. 237-238, nr. 212"",,,,,Decavele, J.,,";;;;;;;;;;;;;;
",,Eenheid en scheiding in de Nederlanden 1555 - 1585,,""p. 47, nr. 45"",,,,,Van de Wiele, Johan,,";;;;;;;;;;;;;;
,,Gent. 1350 jaar Gentenaars en hun handelaars,,p. 229,,,,,,,,;;;;;;;;;;;;;;
"01797,,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""p.164, section VI, nr. 54"",Wapenschild,,,""register aankopen 1834 -1920, f°7v."",,,,";;;;;;;;;;;;;;
"00885,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.234, nr. 2185"",Wapenschild van het ambacht van de Gentse Oud Schoenmakers,en-GB,1,""register aankopen 1833-1924, f°8v.";;;;;;;;;;;;;;
"Catalogue de l'Exposition d'Art héraldique et des Armoiries des Chevaliers de la Toison d'Or au profit de l'Oeuvre de l'Hospitalité de Nuit à Gand., Gand, 1889, pag.138"",Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""section VI, p.166, nr. 71"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.40, nr. 836"",,,,,De Vreese, Willem,,";;;;;;;;;;;;;;
,,Leekebijdragen tot de Geschiedenis van Vlaanderen inzonderdheid van Gent. : Koninklijke vlaamse Academie voor Taal en Letterkunde,,p.69-72,,,,,,,,;;;;;;;;;;;;;;
"I.01013,,""Recueil descriptif des antiquités et curiosités du trèizième au dix-neuvième siècle, formant la collection de Louis Minard- Van Hoorebeke, architecte à Gand."",,""p.264, nr."",Insigne van het ambacht der Vrije Schippers Gent,,,,Minard, L.,,";;;;;;;;;;;;;;
",,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""p.140,  nr. 33 ( section V)"",,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.61, nr. 1024"",,,,,,,,";;;;;;;;;;;;;;
"07797,,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""section I, p.21, nr.191,"",Engehalskan met tinnen deksel,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.24, nr.735"",,,,,,,,";;;;;;;;;;;;;;
"08691,,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""p.221, nr.125"",Schild,en-GB,1,,,,,";;;;;;;;;;;;;;
"02423,,Catalogue des objets d'art et antiquités composant la magnifique collection feu monsieur L. Minard,,""p.216, section VIII, nr. 58 bis"",""Uithangteken in de vorm van een hoefijzer,"",,,""register gilften 1833- 1924, f°14 r."",Heins, Armand,,";;;;;;;;;;;;;;
,,Enseigne de maréchal-ferrant,,p.432,,,,,Stroobants, Aimé,,;;;;;;;;;;;;;;
",,""ijzersmeedwerk toegepast in de bouwkunst te Gent, Brugge en Antwerpen, vanaf de XIIIde tot het begin van de XIXde eeuw"",,""Deel IV, p.641"",,,,,,,,";;;;;;;;;;;;;;
"02000.1-4,http://stamgent.be/collectie/work/id/02000_1-4,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 22, nr. 26"",Trommel,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01602.3-3,http://stamgent.be/collectie/work/id/01602_3-3,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.21, nr. 21"",Trommel met twee trommelstokken,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"00555,http://stamgent.be/collectie/work/id/00555,""Livres, objets d'histoire naturelle, objets d'art et d'antiquité, délaissés par M. P. J. d'huyvetter : 13 décembre 1836."",,""Deel II, f° 295, nr. 621"",""Klok met heiligenvoorstellingen, opschrift en datum"",,,""Kopijen van dokumenten uit archief van de lokale Commissie van Monumenten 1819-1885, pag.243, en pag.276 nr.2"",Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,""Inventaire du Musée d'archéologie de Gand, 1878  (hs)"",,""p. 84, nr. 1374"",,,,""Livres, objets d'histoire naturelle, objets d'art et d'antiquité délaissés par M.P.J. D'Huyvetter, particulier, à Gand, Vente publique, l'hötel de Picardie, chez Mr. Apers, 18 Décembre 1836, nr.125"",Hollebosch-Van Reck, Y.,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p. 12, nr. 1"",,,,,,,,";;;;;;;;;;;;;;
,,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,,,,,,,,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/;;;;;;;;;;;;;;
02397,http://stamgent.be/collectie/work/id/02397,Index of Musical Wind Instrument Makers,http://openlibrary.org/works/OL6101617W,p. 74,tenorventieltrombone,,,,Langwill, L.G.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/;;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 37, nr.54"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01648.2-4,http://stamgent.be/collectie/work/id/01648_2-4,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 22, nr. 26"",Trommelstokhouder,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"00580,http://stamgent.be/collectie/work/id/00580,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 13, nr. 3"",Klok met profielbanden,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02399,http://stamgent.be/collectie/work/id/02399,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 31, nr. 42"",Ophicleïde,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"10593,http://stamgent.be/collectie/work/id/10593,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.15, nr. 10"",Handbel,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02386,http://stamgent.be/collectie/work/id/02386,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 30, nr. 40"",Klephoorn met zeven kleppen,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01647.0-2,http://stamgent.be/collectie/work/id/01647_0-2,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 36, nrs. 51 - 52"",Signaaltrompetten,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02000.3-4,http://stamgent.be/collectie/work/id/02000_3-4,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.22, nr. 26"",Trommelstok,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02392,http://stamgent.be/collectie/work/id/02392,""Un facteur belge oublié, Nicolas-Marcel Raingo de Mons"",,140 - 148,Klarinet in C,,,,Closson, E.,,";;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 24, nr. 28"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
02401,http://stamgent.be/collectie/work/id/02401,Index of Musical Wind Instrument Makers,http://openlibrary.org/works/OL6101617W,p.103,Hoorn,,,,Langwill, L.G.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/;;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 34, nr. 50"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"10270.2-2,http://stamgent.be/collectie/work/id/10270_2-2,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 16, nr. 13"",Koebel,,,""register giften en legaten 1930 -1958, f°5r."",Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
",,,,,,,,""procés verbaux des sé&nces de la Commission 1897 - 1939, f°156"",,,,";;;;;;;;;;;;;;
02226,http://stamgent.be/collectie/work/id/02226,Index of Musical Wind Instrument Makers,http://openlibrary.org/works/OL6101617W,p. 103,Fagot,,,,Langwill, L.G.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/;;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 27, nr. 34"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01648.4-4,http://stamgent.be/collectie/work/id/01648_4-4,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.22, nr. 26"",Trommelstok,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02396.0-2,http://stamgent.be/collectie/work/id/02396_0-2,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 16-17, nrs. 14 - 15"",Twee bellenbomen,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"10541,http://stamgent.be/collectie/work/id/10541,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 19, nr. 16"",Mondtrom,,,""register van aankopen 1930 -1958, f°3r."",Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
",,,,,,,,""verslagen van de museumcommissie 1947-1960, f°10r."",,,,";;;;;;;;;;;;;;
",,,,,,,,""Collection Henry Bernard de Tracy.Catalogue d'une vente publique d'antiquités provenant de la belle collection de feu Monsieur Henry Bernard de Tracy, Gand sd (1952), p.35, nr.426"",,,,";;;;;;;;;;;;;;
"01605.1-3,http://stamgent.be/collectie/work/id/01605_1-3,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 21, nr. 23"",Trommel met twee trommelstokken,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02398,http://stamgent.be/collectie/work/id/02398,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 26 - 28, nr. 35"",Bassarrusofoon,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02394,http://stamgent.be/collectie/work/id/02394,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 26, nr. 33"",Bek van een klarinet,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02396.1-2,http://stamgent.be/collectie/work/id/02396_1-2,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 16-17, nr. 14"",Bellenboom,,,register giften 1833-1924 f°51r.,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01604.2-3,http://stamgent.be/collectie/work/id/01604_2-3,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 21, nr. 22"",Trommel met twee trommelstokken,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"10542,http://stamgent.be/collectie/work/id/10542,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p. 90, nr. 1486"",Mondtrom,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 19, nr. 17"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"00561,http://stamgent.be/collectie/work/id/00561,""Livres, objets d'histoire naturelle, objets d'art et d'antiquité, délaissés par M. P. J. d'huyvetter : 13 décembre 1836."",,p.10,Handbel,,,""Kopijen van dokumenten uit archief van de lokale Commissie van Monumenten 1819-1885, pag.243, en pag.276 nr.3"",Van Duyse, Hermann,,";;;;;;;;;;;;;;
",,""Inventaire du Musée d'archéologie de Gand, 1878  (hs)"",,""f° 308, nr. 662"",,,,,Hollebosch-Van Reck, Y.,,";;;;;;;;;;;;;;
",,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p. 84, nr. 1376"",,,,,,,,";;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 14-15, nr. 8"",,,,,,,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01647.2-2,http://stamgent.be/collectie/work/id/01647_2-2,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 36, nr. 51"",Signaaltrompet,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01648.1-4,http://stamgent.be/collectie/work/id/01648_1-4,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 22, nr. 26"",Trommel,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01603.1-3,http://stamgent.be/collectie/work/id/01603_1-3,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 20-21, nr. 20"",Trommel met twee trommelstokken,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"08610,http://stamgent.be/collectie/work/id/08610,Musée archéologique de la Ville de Gand: Catalogue descriptif.,,""p.40, nr. 839"",Trompet,,,,Van Duyse, Hermann,,";;;;;;;;;;;;;;
,,Trompette des musiciens de la ville,,p.45,,,,,Bergmans, Paul,,;;;;;;;;;;;;;;
",,Index of Musical Wind Instrument Makers,http://openlibrary.org/works/OL6101617W,""p. 36, nr.53"",,,,,Langwill, L.G.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.99, afb. 72"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
,,Eeuwigheid van trompetten en Trompetters,,,,,,,Voet, Paul,,;;;;;;;;;;;;;;
"02400,http://stamgent.be/collectie/work/id/02400,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 30-31, nr .41"",Ophicleïde,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02395.A,http://stamgent.be/collectie/work/id/02395_A,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 25, nr. 31"",Besklarinet,,,""register giften en legaten, 1930 - 1958, f°10r."",Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"02000.4-4,http://stamgent.be/collectie/work/id/02000_4-4,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.22, nr. 26"",Trommelstok,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"01603.2-3,http://stamgent.be/collectie/work/id/01603_2-3,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 20-21, nr. 20"",Trommel met twee trommelstokken,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
01047,http://stamgent.be/collectie/work/id/01047,Repertorium van het belangrijk cultuurbezit,,p. 68,boswachtershoorn,,,,onbekend,,,;;;;;;;;;;;;;;
",,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 33, nr. 46"",,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
"10543,http://stamgent.be/collectie/work/id/10543,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p.19, nr. 18"",Mondtrom,,,""register van aankopen 1930 -1958, f°3r."",Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
",,,,,,,,""verslagen van de museumcommissie 1947-1960, f°10r."",,,,";;;;;;;;;;;;;;
",,,,,,,,""Collection Henry Bernard de Tracy.Catalogue d'une vente publique d'antiquités provenant de la belle collection de feu Monsieur Henry Bernard de Tracy, Gand sd (1952), p.35, nr. 426"",,,,";;;;;;;;;;;;;;
"02393,http://stamgent.be/collectie/work/id/02393,Catalogus van de muziekinstrumenten,http://openlibrary.org/works/OL6388151W,""p. 29, nr. 37"",Serpent,,,,Hollebosch-Van Reck, Y.,STAM - Stadsmuseum Gent,https://creativecommons.org/publicdomain/zero/1.0/";;;;;;;;;;;;;;
